Arrival Chickens Date;Death;Chickens;DeathPerc;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
17/11/2016;12;40297;0.0002977889;22/07/2017;37290;0.92537906;;;;36720;0
17/11/2016;17;40280;0.0004220457;23/07/2017;38610;0.958540218;;;;0;0
17/11/2016;17;40263;0.0004222239;24/07/2017;38070;0.94553312;;;;0;0
17/11/2016;8;40255;0.0001987331;25/07/2017;36600;0.909203826;;;;102840;0
17/11/2016;12;40243;0.0002981885;26/07/2017;40090;0.996198097;;;;49560;0
17/11/2016;12;40231;0.0002982774;27/07/2017;36410;0.905023489;;;;0;0
17/11/2016;14;40217;0.0003481115;28/07/2017;36660;0.911554815;;;;70680;0
17/11/2016;7;40210;0.0001740860;29/07/2017;35750;0.889082318;;;;36300;0
17/11/2016;12;40198;0.0002985223;30/07/2017;39060;0.971690134;;;;0;0
17/11/2016;7;40191;0.0001741683;31/07/2017;38070;0.947226991;;;;75630;0
17/11/2016;10;40181;0.0002488738;01/08/2017;36300;0.90341206;;;;35580;0
17/11/2016;5;40176;0.0001244524;02/08/2017;39540;0.984169654;;;;38760;0
17/11/2016;14;40162;0.0003485882;03/08/2017;36450;0.907574324;;;;35730;0
17/11/2016;6;40156;0.0001494173;04/08/2017;37080;0.923398745;;;;36360;5130
17/11/2016;14;40142;0.0003487619;05/08/2017;35400;0.881869364;;;;34740;0
17/11/2016;4;40138;0.0000996562;06/08/2017;37560;0.935771588;;;;0;0
17/11/2016;11;40127;0.0002741296;07/08/2017;39150;0.975652304;;;;75120;0
17/11/2016;8;40119;0.0001994068;08/08/2017;37890;0.94444029;;;;37320;0
17/11/2016;5;40114;0.0001246448;09/08/2017;36780;0.916886872;;;;36120;0
17/11/2016;12;40102;0.0002992369;10/08/2017;35220;0.878260436;;;;34560;0
17/11/2016;14;40088;0.0003492317;11/08/2017;36540;0.911494712;;;;35790;4880
17/11/2016;12;40076;0.0002994311;12/08/2017;38310;0.955933726;;;;37650;0
17/11/2016;7;40069;0.0001746986;13/08/2017;39820;0.99378572;;;;0;0
17/11/2016;10;40059;0.0002496318;14/08/2017;35350;0.882448389;;;;74280;0
17/11/2016;5;40054;0.0001248315;15/08/2017;35700;0.891296749;;;;0;0
17/11/2016;10;40044;0.0002497253;16/08/2017;39200;0.978923184;;;;74670;0
17/11/2016;9;40035;0.0002248033;17/08/2017;36010;0.89946297;;;;34410;0
17/11/2016;8;40027;0.0001998651;18/08/2017;38160;0.953356484;;;;37590;4220
17/11/2016;12;40015;0.0002998875;19/08/2017;38100;0.952142946;;;;37410;0
17/11/2016;5;40010;0.0001249688;20/08/2017;37560;0.938765309;;;;0;0
17/11/2016;8;40002;0.0001999900;21/08/2017;35100;0.877456127;;;;71280;0
17/11/2016;5;39997;0.0001250094;22/08/2017;39750;0.993824537;;;;39180;0
17/11/2016;5;39992;0.0001250250;23/08/2017;35670;0.891928386;;;;35130;0
17/11/2016;4;39988;0.0001000300;24/08/2017;38340;0.958787636;;;;0;0
17/11/2016;7;39981;0.0001750832;25/08/2017;35520;0.888422;;;;72600;4400
17/11/2016;7;39974;0.0001751138;26/08/2017;35910;0.898333917;;;;35240;0
17/11/2016;8;39966;0.0002001701;27/08/2017;35730;0.894009908;;;;0;0
17/11/2016;10;39956;0.0002502753;28/08/2017;38670;0.967814596;;;;72300;0
17/11/2016;8;39948;0.0002002603;29/08/2017;35160;0.880144187;;;;0;0
17/11/2016;8;39940;0.0002003005;30/08/2017;37260;0.932899349;;;;71280;0
17/11/2016;5;39935;0.0001252035;31/08/2017;39790;0.9963691;;;;0;0
17/11/2016;7;39928;0.0001753156;01/09/2017;35810;0.896864356;;;;74330;0
17/11/2016;8;39920;0.0002004008;02/09/2017;36600;0.916833667;;;;36000;0
17/11/2016;4;39916;0.0001002104;03/09/2017;35100;0.879346628;;;;0;0
17/11/2016;15;39901;0.0003759304;04/09/2017;37200;0.932307461;;;;71130;0
17/11/2016;6;39895;0.0001503948;05/09/2017;38790;0.972302294;;;;0;0
17/11/2016;14;39881;0.0003510444;06/09/2017;37260;0.934279481;;;;74940;0
17/11/2016;6;39875;0.0001504702;07/09/2017;37830;0.948714734;;;;0;0
17/11/2016;6;39869;0.0001504929;08/09/2017;38400;0.96315433;;;;75060;4200
17/11/2016;7;39862;0.0001756058;09/09/2017;35830;0.898851036;;;;0;0
17/11/2016;4;39858;0.0001003563;10/09/2017;39380;0.988007426;;;;0;0
17/11/2016;11;39847;0.0002760559;11/09/2017;37200;0.933570909;;;;111390;0
17/11/2016;10;39837;0.0002510229;12/09/2017;36180;0.908200919;;;;0;0
17/11/2016;5;39832;0.0001255272;13/09/2017;35510;0.891494276;;;;70560;0
17/11/2016;11;39821;0.0002762362;14/09/2017;36340;0.912583813;;;;0;0
17/11/2016;9;39812;0.0002260625;15/09/2017;39440;0.990656084;;;;75610;0
17/11/2016;9;39803;0.0002261136;16/09/2017;36760;0.923548476;;;;0;0
17/11/2016;5;39798;0.0001256345;17/09/2017;38310;0.962611186;;;;0;0
17/11/2016;4;39794;0.0001005177;18/09/2017;39450;0.991355481;;;;111960;5600
17/11/2016;6;39788;0.0001507992;19/09/2017;31620;0.794711973;;;;0;0
17/11/2016;6;39782;0.0001508220;20/09/2017;39570;0.994670957;;;;69960;0
17/11/2016;10;39772;0.0002514332;21/09/2017;38040;0.956451775;;;;0;0
17/11/2016;10;39762;0.0002514964;22/09/2017;37350;0.939339067;;;;74220;0
17/11/2016;7;39755;0.0001760785;23/09/2017;37650;0.947050685;;;;0;0
17/11/2016;5;39750;0.0001257862;24/09/2017;37790;0.950691824;;;;0;0
17/11/2016;9;39741;0.0002264664;25/09/2017;36310;0.913665987;;;;110080;3960
17/11/2016;6;39735;0.0001510004;26/09/2017;35940;0.904492261;;;;0;0
17/11/2016;10;39725;0.0002517306;27/09/2017;34980;0.880553807;;;;52020;0
17/11/2016;4;39721;0.0001007024;28/09/2017;36720;0.924448025;;;;0;0
17/11/2016;12;39709;0.0003021985;29/09/2017;38970;0.981389609;;;;74700;0
17/11/2016;8;39701;0.0002015063;30/09/2017;36870;0.928691972;;;;0;0
17/11/2016;6;39695;0.0001511525;01/10/2017;38370;0.966620481;;;;0;0
17/11/2016;5;39690;0.0001259763;02/10/2017;34470;0.868480726;;;;108150;3510
17/11/2016;11;39679;0.0002772247;03/10/2017;38100;0.96020565;;;;0;0
17/11/2016;9;39670;0.0002268717;04/10/2017;38900;0.980589866;;;;76380;0
17/11/2016;8;39662;0.0002017044;05/10/2017;36220;0.913216681;;;;0;0
17/11/2016;9;39653;0.0002269690;06/10/2017;36450;0.919224271;;;;70380;0
17/11/2016;5;39648;0.0001261098;07/10/2017;33870;0.854267554;;;;0;0
17/11/2016;6;39642;0.0001513546;08/10/2017;35730;0.901316785;;;;0;0
17/11/2016;8;39634;0.0002018469;09/10/2017;34980;0.882575566;;;;103170;0
17/11/2016;7;39627;0.0001766472;10/10/2017;37560;0.947838595;;;;0;0
17/11/2016;4;39623;0.0001009515;11/10/2017;37470;0.945662873;;;;73980;3460
17/11/2016;8;39615;0.0002019437;12/10/2017;35570;0.897892213;;;;0;0
17/11/2016;6;39609;0.0001514807;13/10/2017;35220;0.88919185;;;;69210;0
17/11/2016;9;39600;0.0002272727;14/10/2017;36210;0.914393939;;;;0;0
17/11/2016;6;39594;0.0001515381;15/10/2017;36990;0.934232459;;;;0;0
17/11/2016;7;39587;0.0001768257;16/10/2017;37440;0.945765024;;;;72030;0
17/11/2016;8;39579;0.0002021274;17/10/2017;36240;0.91563708;;;;0;0
17/11/2016;13;39566;0.0003285649;18/10/2017;37620;0.950816357;;;;0;0
17/11/2016;6;39560;0.0001516684;19/10/2017;34170;0.863751264;;;;142680;0
17/11/2016;13;39547;0.0003287228;20/10/2017;39030;0.986926948;;;;0;0
17/11/2016;13;39534;0.0003288309;21/10/2017;34170;0.86431932;;;;0;0
17/11/2016;6;39528;0.0001517911;22/10/2017;38690;0.978799838;;;;0;0
17/11/2016;6;39522;0.0001518142;23/10/2017;33100;0.837508223;;;;142650;8290
17/11/2016;4;39518;0.0001012197;24/10/2017;35250;0.891998583;;;;0;0
17/11/2016;6;39512;0.0001518526;25/10/2017;38940;0.985523385;;;;72900;0
17/11/2016;10;39502;0.0002531517;26/10/2017;33660;0.852108754;;;;0;0
17/11/2016;9;39493;0.0002278885;27/10/2017;36840;0.932823538;;;;69420;0
17/11/2016;9;39484;0.0002279404;28/10/2017;36720;0.929996961;;;;0;0
17/11/2016;6;39478;0.0001519834;29/10/2017;36000;0.911900299;;;;0;0
17/11/2016;8;39470;0.0002026856;30/10/2017;38660;0.979478085;;;;109400;0
17/11/2016;6;39464;0.0001520373;31/10/2017;36420;0.92286641;;;;0;0
17/11/2016;10;39454;0.0002534597;01/11/2017;35820;0.907892736;;;;0;0
17/11/2016;5;39449;0.0001267459;02/11/2017;35820;0.908007808;;;;106290;4420
17/11/2016;9;39440;0.0002281947;03/11/2017;36000;0.912778905;;;;0;0
17/11/2016;6;39434;0.0001521530;04/11/2017;35670;0.904549374;;;;0;0
17/11/2016;11;39423;0.0002790249;05/11/2017;35400;0.897952972;;;;0;0
17/11/2016;19;39404;0.0004821845;06/11/2017;36390;0.923510304;;;;140910;0
17/11/2016;7;39397;0.0001776785;07/11/2017;36630;0.929766226;;;;0;0
